,rank,title,world_lifetime_gross,studio,domestic_opening_gross,budget,MPAA_rating,run_time,genre_list,lead_name,lead_height_m,lead_is_female,audience_score,tomatometer,international_movie,lead_age_years
587,588,Robots,262511490,Twentieth Century Fox,36045301.0,75000000.0,PG,91.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Ewan McGregor,1.77,False,53.0,64.0,False,33.9438740588638
589,590,Total Recall,261317921,Sony Pictures Entertainment (SPE),25533700.0,65000000.0,,113.0,"['Action', 'Sci-Fi', 'Thriller']",Arnold Schwarzenegger,1.88,False,78.0,82.0,False,42.92128488858468
591,592,Terminator: Dark Fate,261119292,Paramount Pictures,29033832.0,185000000.0,R,128.0,"['Action', 'Adventure', 'Sci-Fi']",Linda Hamilton,1.68,True,82.0,70.0,False,62.992472811620665
592,593,The Lone Ranger,260502115,Walt Disney Studios Motion Pictures,29210849.0,215000000.0,PG-13,150.0,"['Action', 'Adventure', 'Western']",Johnny Depp,1.75,False,51.0,30.0,False,49.984943721956036
593,594,Super 8,260095986,Paramount Pictures,35451168.0,50000000.0,PG-13,112.0,"['Mystery', 'Sci-Fi', 'Thriller']",Elle Fanning,1.75,True,75.0,81.0,False,12.999319339873754
594,595,Mojin: The Lost Legend,259368448,Other,279974.0,37000000.0,,127.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",Kun Chen,1.76,True,56.0,56.0,True,39.03629553578219
595,596,Blade Runner 2049,259334548,Warner Bros.,32753122.0,150000000.0,R,,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Harrison Ford,1.85,False,81.0,88.0,False,74.9760495094684
596,597,Charlie's Angels: Full Throttle,259175788,Sony Pictures Entertainment (SPE),37634221.0,120000000.0,PG-13,106.0,"['Action', 'Adventure', 'Comedy', 'Crime']",Drew Barrymore,1.63,True,40.0,42.0,False,28.010959008289603
597,598,Parasite,258925811,Other,393216.0,11400000.0,R,132.0,"['Comedy', 'Drama', 'Thriller']",Kang-ho Song,1.8,False,90.0,98.0,False,52.035599665373795
598,599,Rush Hour 3,258097122,New Line Cinema,50237000.0,140000000.0,PG-13,91.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Jackie Chan,1.75,True,63.0,18.0,False,53.00206099323143
601,602,Annabelle,257579282,Warner Bros.,37134255.0,6500000.0,R,99.0,"['Horror', 'Mystery', 'Thriller']",Ward Horton,1.88,False,35.0,29.0,False,38.026024792759905
604,605,Erin Brockovich,256271286,Universal Pictures,28138465.0,52000000.0,R,131.0,"['Biography', 'Drama']",Julia Roberts,1.73,True,81.0,85.0,False,32.96918586964788
607,608,Halloween,255614941,Universal Pictures,76221545.0,10000000.0,R,106.0,"['Crime', 'Horror', 'Thriller']",Jamie Lee Curtis,1.7,True,70.0,79.0,False,59.986308844779074
609,610,Us,255184580,Universal Pictures,71117625.0,20000000.0,R,116.0,"['Horror', 'Mystery', 'Thriller']",Lupita Nyong'o,1.65,True,59.0,93.0,False,36.05201916495551
613,614,Men in Black: International,253890701,Sony Pictures Entertainment (SPE),30035838.0,110000000.0,PG-13,114.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Chris Hemsworth,1.9,False,66.0,23.0,False,36.002734048216595
616,617,Hercules,252712101,Walt Disney Studios Motion Pictures,249567.0,85000000.0,,93.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",Tate Donovan,1.83,False,76.0,84.0,False,33.97398471366644
617,618,X-Men: Dark Phoenix,252442974,Twentieth Century Fox,32828348.0,200000000.0,PG-13,113.0,"['Action', 'Adventure', 'Sci-Fi']",James McAvoy,1.7,False,64.0,22.0,False,39.956198189976426
618,619,True Grit,252276927,Paramount Pictures,24830443.0,38000000.0,PG-13,110.0,"['Drama', 'Western']",Jeff Bridges,1.85,False,84.0,89.0,False,61.04859685147161
619,620,Bean,251212670,Other,2255233.0,18000000.0,PG-13,89.0,"['Adventure', 'Comedy', 'Family']",Rowan Atkinson,1.81,False,53.0,44.0,False,42.03150239561944
620,621,American Hustle,251171807,Sony Pictures Entertainment (SPE),740455.0,40000000.0,R,138.0,"['Crime', 'Drama']",Christian Bale,1.83,False,74.0,92.0,False,38.95142406266636
621,622,Enemy of the State,250849789,Walt Disney Studios Motion Pictures,20038573.0,90000000.0,R,132.0,"['Action', 'Thriller']",Will Smith,1.88,True,78.0,72.0,False,29.987683474028447
622,623,You've Got Mail,250821495,Warner Bros.,18426749.0,65000000.0,PG,119.0,"['Comedy', 'Drama', 'Romance']",Tom Hanks,1.83,False,73.0,70.0,False,42.0260190889041
623,624,Eragon,250425512,Twentieth Century Fox,23239907.0,100000000.0,PG,104.0,"['Action', 'Adventure', 'Family', 'Fantasy']",Ed Speleers,1.78,False,46.0,16.0,False,18.01781124039851
626,627,The Ring,249348933,DreamWorks Distribution,15015393.0,48000000.0,PG-13,115.0,"['Horror', 'Mystery']",Naomi Watts,1.64,True,48.0,71.0,False,33.97399231880752
627,628,The Blair Witch Project,248639099,Other,1512054.0,60000.0,R,81.0,"['Horror', 'Mystery']",Heather Donahue,1.73,True,56.0,86.0,False,24.98287892615408
628,629,Unbreakable,248118121,Walt Disney Studios Motion Pictures,30330771.0,75000000.0,PG-13,106.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Bruce Willis,1.83,False,77.0,70.0,False,45.007544299946765
630,631,Dumb and Dumber,247275374,New Line Cinema,16363442.0,17000000.0,,107.0,['Comedy'],Jim Carrey,1.88,False,84.0,68.0,False,31.997283063350828
631,632,Glass,246999039,Universal Pictures,40328920.0,20000000.0,PG-13,129.0,"['Drama', 'Sci-Fi', 'Thriller']",James McAvoy,1.7,False,67.0,37.0,False,39.986305042208535
632,633,Grown Ups 2,246984278,Sony Pictures Entertainment (SPE),41508572.0,80000000.0,PG-13,101.0,['Comedy'],Adam Sandler,1.77,False,53.0,8.0,False,47.006156361700505
633,634,The Peanuts Movie,246233113,Twentieth Century Fox,44213073.0,99000000.0,G,88.0,"['Animation', 'Comedy', 'Family']",Noah Schnapp,1.73,False,76.0,87.0,False,11.071868583162217
634,635,The Godfather,246120986,Paramount Pictures,302393.0,6000000.0,,175.0,"['Crime', 'Drama']",Marlon Brando,1.75,False,98.0,97.0,False,48.03285230816032
635,636,Rango,245724603,Paramount Pictures,38079323.0,135000000.0,PG,107.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Western']",Johnny Depp,1.75,False,69.0,88.0,False,47.98082934063427
636,637,Four Weddings and a Funeral,245700832,Other,138486.0,4400000.0,R,117.0,"['Comedy', 'Drama', 'Romance']",Hugh Grant,1.8,False,74.0,96.0,False,34.00683321925622
638,639,Teenage Mutant Ninja Turtles: Out of the Shadows,245623848,Paramount Pictures,35316382.0,135000000.0,PG-13,112.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Megan Fox,1.63,True,46.0,38.0,False,29.960303064871855
639,640,Dark Shadows,245527149,Warner Bros.,29685274.0,150000000.0,PG-13,113.0,"['Comedy', 'Fantasy', 'Horror']",Johnny Depp,1.75,False,46.0,35.0,False,48.99931363601795
640,641,Dolittle,245487753,Universal Pictures,21844045.0,175000000.0,PG,101.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Robert Downey Jr.,1.74,False,76.0,14.0,False,55.00889231120237
641,642,Hulk,245285165,Universal Pictures,62128420.0,137000000.0,PG-13,138.0,"['Action', 'Sci-Fi']",Eric Bana,1.89,False,29.0,62.0,False,35.02805916799756
642,643,Love Actually,245203167,Universal Pictures,6886080.0,40000000.0,R,135.0,"['Comedy', 'Drama', 'Romance']",Hugh Grant,1.8,False,72.0,64.0,False,42.99521256369306
646,647,Pixels,244874809,Sony Pictures Entertainment (SPE),24011616.0,88000000.0,PG-13,105.0,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",Adam Sandler,1.77,False,46.0,17.0,False,49.0184766902426
647,648,Hercules,244819862,Paramount Pictures,29800263.0,100000000.0,PG-13,98.0,"['Action', 'Adventure', 'Fantasy']",Dwayne Johnson,1.96,False,76.0,84.0,False,42.05886759449388
648,649,Rush Hour,244721064,New Line Cinema,33001803.0,33000000.0,PG-13,98.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Jackie Chan,1.75,True,78.0,61.0,False,44.0301258650848
649,650,Journey to the Center of the Earth,244232688,Warner Bros.,21018141.0,60000000.0,PG,93.0,"['Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']",Brendan Fraser,1.89,False,69.0,83.0,False,40.01915544908358
650,651,After Earth,243611982,Sony Pictures Entertainment (SPE),27520040.0,130000000.0,PG-13,100.0,"['Action', 'Adventure', 'Sci-Fi']",Jaden Smith,1.7,False,36.0,11.0,False,15.060913377443152
653,654,8 Mile,242875078,Universal Pictures,51240555.0,41000000.0,R,110.0,"['Drama', 'Music']",Eminem,1.72,False,54.0,75.0,False,29.976730169594646
655,656,RoboCop,242688965,Sony Pictures Entertainment (SPE),21681430.0,100000000.0,PG-13,117.0,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",Joel Kinnaman,1.89,False,49.0,48.0,False,35.01435470377975
656,657,Eraser,242295562,Warner Bros.,24566446.0,100000000.0,R,115.0,"['Action', 'Drama', 'Thriller']",Arnold Schwarzenegger,1.88,False,39.0,38.0,False,48.97467297893376
657,658,Alien: Covenant,240891763,Twentieth Century Fox,36160621.0,97000000.0,R,122.0,"['Horror', 'Sci-Fi', 'Thriller']",Michael Fassbender,1.83,False,55.0,65.0,False,40.019166856795195
658,659,Sully,240797623,Warner Bros.,35028301.0,60000000.0,PG-13,96.0,"['Biography', 'Drama']",Tom Hanks,1.83,False,84.0,85.0,False,59.997265951783405
659,660,Assassin's Creed,240697856,Twentieth Century Fox,10278225.0,125000000.0,PG-13,115.0,"['Action', 'Adventure', 'Sci-Fi']",Michael Fassbender,1.83,False,43.0,18.0,False,39.049980987147315
660,661,Click,240685326,Revolution Studios,40011365.0,82500000.0,PG-13,107.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Adam Sandler,1.77,False,66.0,34.0,False,40.03558635637691
662,663,Resident Evil: Retribution,240159255,Screen Gems,21052227.0,65000000.0,R,95.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Milla Jovovich,1.74,True,51.0,28.0,False,36.98562057951175
663,664,Die Hard 2,240031274,Twentieth Century Fox,21744661.0,70000000.0,,124.0,"['Action', 'Thriller']",Bruce Willis,1.83,False,70.0,69.0,False,34.96510000760514
665,666,Planes,239258712,Walt Disney Studios Motion Pictures,22232291.0,50000000.0,PG,91.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Carlos Alazraqui,1.7,False,49.0,25.0,False,50.970570005323594
666,667,Crazy Rich Asians,238539198,Warner Bros.,26510140.0,30000000.0,PG-13,,"['Comedy', 'Drama', 'Romance']",Constance Wu,1.55,True,76.0,91.0,False,35.98084455091642
668,669,Downton Abbey,237860050,Focus Features,31033665.0,13000000.0,PG,122.0,"['Drama', 'Romance']",Stephen Campbell Moore,1.8,False,94.0,84.0,False,39.950714883261085
669,670,Gulliver's Travels,237382724,Twentieth Century Fox,6307691.0,112000000.0,PG,85.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Jack Black,1.68,False,27.0,20.0,False,40.9828960377215
672,673,Silver Linings Playbook,236412453,The Weinstein Company,443003.0,21000000.0,R,122.0,"['Comedy', 'Drama', 'Romance']",Bradley Cooper,1.85,False,86.0,92.0,False,37.02945090881436
673,674,2 Fast 2 Furious,236350661,Universal Pictures,50472480.0,76000000.0,PG-13,107.0,"['Action', 'Crime', 'Thriller']",Paul Walker,1.93,False,50.0,36.0,False,29.979460415240705
674,675,Hidden Figures,236225193,Twentieth Century Fox,515499.0,25000000.0,PG,127.0,"['Biography', 'Drama', 'History']",Taraji P. Henson,1.63,True,93.0,93.0,False,46.036966689482085
678,679,Spy,235666219,Twentieth Century Fox,29085719.0,65000000.0,R,,"['Action', 'Comedy']",Melissa McCarthy,1.57,True,78.0,95.0,False,44.98562057951175
679,680,American Pie,235483004,Universal Pictures,18709680.0,11000000.0,R,95.0,['Comedy'],Jason Biggs,1.75,False,61.0,61.0,False,20.991105787512357
680,681,American Reunion,234989584,Universal Pictures,21514080.0,50000000.0,R,113.0,['Comedy'],Jason Biggs,1.75,False,63.0,45.0,False,33.97672636702411
681,682,Big Daddy,234801895,Sony Pictures Entertainment (SPE),41536370.0,34200000.0,PG-13,93.0,"['Comedy', 'Drama']",Adam Sandler,1.77,False,74.0,39.0,False,33.043115446041526
685,686,American Wedding,232722935,Universal Pictures,33369440.0,55000000.0,R,96.0,['Comedy'],Jason Biggs,1.75,False,63.0,54.0,False,24.96920488250057
686,687,The Girl with the Dragon Tattoo,232617430,Sony Pictures Entertainment (SPE),12768604.0,90000000.0,R,158.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Daniel Craig,1.78,False,86.0,87.0,False,43.052720739219716
687,688,Juno,232372681,Fox Searchlight Pictures,413869.0,7500000.0,PG-13,96.0,"['Comedy', 'Drama']",Elliot Page,1.55,False,88.0,94.0,False,19.956213400258573
688,689,Argo,232325503,Warner Bros.,19458109.0,44500000.0,R,,"['Biography', 'Drama', 'Thriller']",Ben Affleck,1.92,False,90.0,96.0,False,39.989052399422015
692,693,Annabelle Comes Home,231252591,Warner Bros.,20269723.0,30000000.0,R,106.0,"['Horror', 'Mystery', 'Thriller']",Vera Farmiga,1.7,True,70.0,65.0,False,46.04517073541714
693,694,Constantine,230884728,Warner Bros.,29769098.0,100000000.0,R,121.0,"['Action', 'Fantasy', 'Horror', 'Mystery']",Keanu Reeves,1.86,False,72.0,46.0,False,41.01846718381626
694,695,Get Smart,230685453,Warner Bros.,38683480.0,80000000.0,PG-13,110.0,"['Action', 'Adventure', 'Comedy']",Steve Carell,1.75,False,67.0,51.0,False,46.00684082439729
697,698,The Heat,229930771,Twentieth Century Fox,39115043.0,43000000.0,R,117.0,"['Action', 'Comedy', 'Crime']",Sandra Bullock,1.71,True,71.0,66.0,False,31.98903909042513
698,699,Ghostbusters,229147509,Sony Pictures Entertainment (SPE),46018755.0,144000000.0,PG-13,117.0,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",Melissa McCarthy,1.57,True,88.0,97.0,False,45.957561411514185
699,700,Ghost Rider,228738393,Sony Pictures Entertainment (SPE),45388836.0,110000000.0,PG-13,110.0,"['Action', 'Fantasy', 'Thriller']",Nicolas Cage,1.83,False,48.0,26.0,False,43.01985131949198
702,703,Sleepless in Seattle,227927165,TriStar Pictures,17253733.0,21000000.0,PG,105.0,"['Comedy', 'Drama', 'Romance']",Tom Hanks,1.83,False,75.0,75.0,False,37.04585709939919
707,708,Baby Driver,226945087,TriStar Pictures,20553320.0,34000000.0,R,113.0,"['Action', 'Crime', 'Drama', 'Music', 'Thriller']",Ansel Elgort,1.93,False,86.0,92.0,False,23.039020077572438
708,709,Immortals,226904017,Relativity Media,32206425.0,75000000.0,R,110.0,"['Action', 'Drama', 'Fantasy', 'Romance']",Henry Cavill,1.85,False,48.0,46.0,False,28.013700661647277
709,710,Taken,226837760,Twentieth Century Fox,24717037.0,25000000.0,PG-13,90.0,"['Action', 'Crime', 'Thriller']",Liam Neeson,1.93,False,85.0,59.0,False,56.05474941060156
712,713,Valerian and the City of a Thousand Planets,225973340,STX Entertainment,17007624.0,177200000.0,PG-13,136.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Dane DeHaan,1.73,False,53.0,47.0,False,31.03902388014298
715,716,Ford v Ferrari,225508210,Twentieth Century Fox,31474958.0,97600000.0,PG-13,152.0,"['Action', 'Biography', 'Drama', 'Sport']",Matt Damon,1.78,False,98.0,92.0,False,49.013006692524144
716,717,Jumper,225132113,Twentieth Century Fox,27354808.0,85000000.0,PG-13,88.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Hayden Christensen,1.83,False,44.0,15.0,False,26.981515704616317
717,718,The Social Network,224920375,Sony Pictures Entertainment (SPE),22445653.0,40000000.0,PG-13,,"['Biography', 'Drama']",Jesse Eisenberg,1.71,False,86.0,96.0,False,26.989733059548254
718,719,Chicken Run,224834564,DreamWorks Distribution,17506162.0,45000000.0,,,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",Mel Gibson,1.77,True,65.0,97.0,False,44.05476652216899
719,720,Con Air,224012234,Walt Disney Studios Motion Pictures,24131738.0,75000000.0,R,115.0,"['Action', 'Crime', 'Thriller']",Nicolas Cage,1.83,False,75.0,56.0,False,32.99932504372957
720,721,Elf,223853736,New Line Cinema,32100000.0,33000000.0,PG,97.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",Will Ferrell,1.91,False,79.0,85.0,False,35.97536694805689
723,724,Yes Man,223241637,Warner Bros.,18262471.0,70000000.0,PG-13,104.0,"['Comedy', 'Romance']",Jim Carrey,1.88,False,66.0,46.0,False,46.00138983953152
724,725,Non-Stop,222809600,Universal Pictures,28875635.0,50000000.0,PG-13,106.0,"['Action', 'Mystery', 'Thriller']",Liam Neeson,1.93,False,75.0,63.0,False,62.03421552969808
727,728,Wild Wild West,222104681,Warner Bros.,27687484.0,170000000.0,PG-13,106.0,"['Action', 'Comedy', 'Sci-Fi', 'Western']",Will Smith,1.88,True,28.0,17.0,False,31.01436801277664
728,729,Geostorm,221600160,Warner Bros.,13707376.0,120000000.0,PG-13,109.0,"['Action', 'Sci-Fi', 'Thriller']",Gerard Butler,1.88,False,35.0,16.0,False,47.997260247927606
731,732,Scary Movie 3,220673217,Dimension Films,49700000.0,48000000.0,PG-13,84.0,['Comedy'],Anna Faris,1.63,True,54.0,35.0,False,26.986993307475853
732,733,Collateral,220239925,DreamWorks Distribution,24701458.0,65000000.0,R,,"['Crime', 'Drama', 'Thriller']",Tom Cruise,1.7,False,84.0,86.0,False,42.004108677465965
733,734,Inferno,220021259,Sony Pictures Entertainment (SPE),14860425.0,75000000.0,PG-13,121.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",Tom Hanks,1.83,False,36.0,23.0,False,60.0082192562172
734,735,Knocked Up,219922417,Universal Pictures,30690990.0,30000000.0,R,129.0,"['Comedy', 'Romance']",Seth Rogen,1.8,False,83.0,89.0,False,24.960989428853907
735,736,Green Lantern,219851172,Warner Bros.,53174303.0,200000000.0,PG-13,114.0,"['Action', 'Adventure', 'Sci-Fi']",Ryan Reynolds,1.88,True,45.0,26.0,False,34.978774051258654
739,740,Captain Phillips,218791811,Sony Pictures Entertainment (SPE),25718314.0,55000000.0,PG-13,134.0,"['Adventure', 'Biography', 'Crime', 'Drama', 'Thriller']",Tom Hanks,1.83,False,89.0,93.0,False,57.00753479352042
741,742,Jack Reacher,218340595,Paramount Pictures,15210156.0,60000000.0,PG-13,130.0,"['Action', 'Thriller']",Tom Cruise,1.7,False,67.0,63.0,False,50.04518404441402
742,743,Kingdom of Heaven,218122627,Twentieth Century Fox,19635996.0,130000000.0,R,144.0,"['Action', 'Adventure', 'Drama', 'History', 'War']",Orlando Bloom,1.8,False,72.0,39.0,False,27.975366948056887
743,744,The Emoji Movie,217776646,Sony Pictures Entertainment (SPE),24531923.0,50000000.0,PG,86.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",T.J. Miller,1.88,False,37.0,7.0,False,36.06297246938931
744,745,Dracula Untold,217124280,Universal Pictures,23514615.0,70000000.0,PG-13,92.0,"['Action', 'Drama', 'Fantasy', 'Horror', 'War']",Luke Evans,1.82,False,58.0,25.0,False,34.98426686440033
745,746,Central Intelligence,216972543,Warner Bros.,35535250.0,50000000.0,PG-13,107.0,"['Action', 'Comedy', 'Crime']",Dwayne Johnson,1.96,False,62.0,71.0,False,44.03559396151799
746,747,Million Dollar Baby,216763646,Warner Bros.,179953.0,30000000.0,PG-13,132.0,"['Drama', 'Sport']",Hilary Swank,1.68,True,90.0,90.0,False,29.9575728192258
747,748,The Help,216639112,Walt Disney Studios Motion Pictures,26044590.0,25000000.0,PG-13,146.0,['Drama'],Emma Stone,1.68,True,89.0,76.0,False,23.011630161989505
749,750,Little Women,216601214,Sony Pictures Entertainment (SPE),16755310.0,40000000.0,PG,135.0,"['Drama', 'Romance']",Saoirse Ronan,1.68,True,92.0,95.0,False,25.034922807818084
750,751,Valentine's Day,216485654,Warner Bros.,56260707.0,52000000.0,PG-13,125.0,"['Comedy', 'Romance']",Julia Roberts,1.73,True,47.0,18.0,False,42.951387938246256
751,752,Bad Teacher,216197492,Sony Pictures Entertainment (SPE),31603106.0,20000000.0,R,92.0,"['Comedy', 'Romance']",Cameron Diaz,1.74,True,36.0,45.0,False,38.96508859989353
753,754,Clear and Present Danger,215887717,Paramount Pictures,20348017.0,62000000.0,PG-13,141.0,"['Action', 'Crime', 'Drama', 'Thriller']",Harrison Ford,1.85,False,74.0,80.0,False,51.97809909498821
755,756,Ted 2,215863606,Universal Pictures,33507870.0,68000000.0,R,115.0,['Comedy'],Mark Wahlberg,1.73,False,50.0,44.0,False,44.03832991101985
757,758,Vertical Limit,215663859,Sony Pictures Entertainment (SPE),15507845.0,75000000.0,PG-13,124.0,"['Action', 'Adventure', 'Drama', 'Thriller']",Scott Glenn,1.83,False,41.0,48.0,False,60.950055137272805
759,760,The Patriot,215294342,Sony Pictures Entertainment (SPE),22413710.0,110000000.0,R,165.0,"['Action', 'Drama', 'History', 'War']",Mel Gibson,1.77,True,50.0,100.0,False,44.06845577610465
761,762,Just Go with It,214945591,Sony Pictures Entertainment (SPE),30514732.0,80000000.0,PG-13,117.0,"['Comedy', 'Romance']",Adam Sandler,1.77,False,59.0,19.0,False,44.999302228306334
763,764,Dirty Dancing,214577242,Other,3900000.0,6000000.0,,100.0,"['Drama', 'Music', 'Romance']",Patrick Swayze,1.78,False,90.0,69.0,False,35.00889801505818
764,765,Creed II,214215889,Metro-Goldwyn-Mayer (MGM),35574710.0,50000000.0,PG-13,130.0,"['Drama', 'Sport']",Michael B. Jordan,1.83,False,79.0,83.0,False,31.033555783709794
768,769,Disclosure,214015089,Warner Bros.,10068126.0,55000000.0,R,128.0,"['Drama', 'Thriller']",Michael Douglas,1.77,False,41.0,59.0,False,49.957569016655256
769,770,Pulp Fiction,213928762,Miramax,9311882.0,8000000.0,R,154.0,"['Crime', 'Drama']",John Travolta,1.88,False,96.0,92.0,False,39.989063807133626
770,771,The Aviator,213719942,Miramax,858021.0,110000000.0,PG-13,170.0,"['Biography', 'Drama']",Leonardo DiCaprio,1.83,False,79.0,86.0,False,30.015060080614496
771,772,"Crouching Tiger, Hidden Dragon",213525736,Sony Pictures Classics,663205.0,17000000.0,PG-13,,"['Action', 'Adventure', 'Fantasy', 'Romance']",Chow Yun-Fat,1.85,False,86.0,97.0,False,44.97195033842878
773,774,Into the Woods,212902372,Walt Disney Studios Motion Pictures,31051923.0,50000000.0,PG,125.0,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Musical']",Anna Kendrick,1.57,True,49.0,71.0,False,29.040390904251275
774,775,Bedtime Stories,212874864,Walt Disney Studios Motion Pictures,27450296.0,80000000.0,PG,99.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Sci-Fi']",Adam Sandler,1.77,False,55.0,27.0,False,42.03970454026922
775,776,Miss Congeniality,212742720,Warner Bros.,10046534.0,45000000.0,PG-13,109.0,"['Action', 'Comedy', 'Crime', 'Romance']",Sandra Bullock,1.71,True,69.0,41.0,False,35.98905810327782
776,777,Entrapment,212404396,Twentieth Century Fox,20145595.0,66000000.0,PG-13,113.0,"['Action', 'Crime', 'Romance', 'Thriller']",Sean Connery,1.88,False,50.0,39.0,False,69.01299718609779
778,779,End of Days,211989043,Universal Pictures,20523595.0,100000000.0,R,122.0,"['Action', 'Fantasy', 'Horror', 'Thriller']",Arnold Schwarzenegger,1.88,False,32.0,11.0,False,51.983580500418284
